# Pantalla iluminando en verde, ganancia 1, tiempo de integración 30s, temperatura 19°C, distintas intensidades y tiempos de encendido de la pantalla
# esperanza	varianza	color
6.984180444176269020e+02	2.240259463936981490e+02	3.000000000000000000e+00
1.110888906623066532e+03	4.731574872349225984e+02	3.000000000000000000e+00
1.643637633330738026e+03	8.440952193210193855e+02	3.000000000000000000e+00
3.127517527963770590e+03	2.201077288015993872e+03	3.000000000000000000e+00
2.931143818774006036e+02	2.285614333807909659e+01	3.000000000000000000e+00
7.205141087278105942e+02	2.373818632556443049e+02	3.000000000000000000e+00
1.153178694656389553e+03	5.014159196809007426e+02	3.000000000000000000e+00
1.713241562208034793e+03	9.002164180204205195e+02	3.000000000000000000e+00
3.276559898915187205e+03	2.358121752097121316e+03	3.000000000000000000e+00
7.426998449340807156e+02	2.493882210649194633e+02	3.000000000000000000e+00
1.197840880956088540e+03	5.296063087380867955e+02	3.000000000000000000e+00
1.785644699211045463e+03	9.621347587022165726e+02	3.000000000000000000e+00
3.424761417782622175e+03	2.495333150413852309e+03	3.000000000000000000e+00
7.655776104925776053e+02	2.620612719763333871e+02	3.000000000000000000e+00
1.241236033686286646e+03	5.611768727039408304e+02	3.000000000000000000e+00
1.854431359000311431e+03	1.017452233290146523e+03	3.000000000000000000e+00
3.568132790927021688e+03	2.645777435603228696e+03	3.000000000000000000e+00
7.877140464419184127e+02	2.749976564294323111e+02	3.000000000000000000e+00
1.284512446797466964e+03	5.903778146869077545e+02	3.000000000000000000e+00
1.927711368148551855e+03	1.080400971279058695e+03	3.000000000000000000e+00
3.714582022409944784e+03	2.832525775179034554e+03	3.000000000000000000e+00
8.003536920611439882e+02	2.845224932136441112e+02	3.000000000000000000e+00
1.311342910762483143e+03	6.202435999879620567e+02	3.000000000000000000e+00
1.968204752543340646e+03	1.144138053428073817e+03	3.000000000000000000e+00
3.799767281415447087e+03	3.066294024415318290e+03	3.000000000000000000e+00
3.150312324820928325e+02	3.366656125478627359e+01	3.000000000000000000e+00
3.387599660671649531e+02	4.422051455039013490e+01	3.000000000000000000e+00
3.612439384797052071e+02	5.464746776721079158e+01	3.000000000000000000e+00
3.841943926476694742e+02	6.475722570750119189e+01	3.000000000000000000e+00
4.065396183691477177e+02	7.520811194820200285e+01	3.000000000000000000e+00
4.284908631137755606e+02	8.469567329090098440e+01	3.000000000000000000e+00
4.505527739930447524e+02	9.598040095880874389e+01	3.000000000000000000e+00
4.730536836265960687e+02	1.075457305851046641e+02	3.000000000000000000e+00
2.920708200327001123e+02	2.110251430341059020e+01	4.000000000000000000e+00
3.249619335876673745e+02	3.715390039806011657e+01	4.000000000000000000e+00
4.860674127997508549e+02	1.191335796709747825e+02	4.000000000000000000e+00
2.953200797389183094e+02	2.249676292575004055e+01	4.000000000000000000e+00
3.313684852849579556e+02	4.044873146718720847e+01	4.000000000000000000e+00
5.073705650498287127e+02	1.316711404221804287e+02	4.000000000000000000e+00
2.985641392219453678e+02	2.408047105068890659e+01	4.000000000000000000e+00
3.379362601214575079e+02	4.377410277859452492e+01	4.000000000000000000e+00
5.291921694954842224e+02	1.433624188295711122e+02	4.000000000000000000e+00
3.018424261003841025e+02	2.585890508933021081e+01	4.000000000000000000e+00
3.442666189790303974e+02	4.711635560259106370e+01	4.000000000000000000e+00
5.506442716443475547e+02	1.544153874210708750e+02	4.000000000000000000e+00
3.051516252725007803e+02	2.753665695311199357e+01	4.000000000000000000e+00
3.506328888975397149e+02	5.010910401023489413e+01	4.000000000000000000e+00
5.718807569033530172e+02	1.668317934891754817e+02	4.000000000000000000e+00
3.084696914253088380e+02	2.924656529977797703e+01	4.000000000000000000e+00
3.570860320642582906e+02	5.284067832664761966e+01	4.000000000000000000e+00
4.196431663941658599e+02	8.404818915125518686e+01	4.000000000000000000e+00
5.934206296065607376e+02	1.803755517887922508e+02	4.000000000000000000e+00
3.117845002205958735e+02	3.104757034284484263e+01	4.000000000000000000e+00
3.634488181900757695e+02	5.592346912782439716e+01	4.000000000000000000e+00
4.300277389572303264e+02	8.887544220549941087e+01	4.000000000000000000e+00
6.153630641414928277e+02	1.936873162546575600e+02	4.000000000000000000e+00
3.150811630592754113e+02	3.238078603959041146e+01	4.000000000000000000e+00
3.696962508434547772e+02	5.943932350740871584e+01	4.000000000000000000e+00
4.404988629580608404e+02	9.518865943069002356e+01	4.000000000000000000e+00
6.370033225630644438e+02	2.077853848652771944e+02	4.000000000000000000e+00
3.183682614450327151e+02	3.410508214819375894e+01	4.000000000000000000e+00
3.764088877426554518e+02	6.255618846105653574e+01	4.000000000000000000e+00
4.504828077961175268e+02	9.969792538732843923e+01	4.000000000000000000e+00
6.581013758045261284e+02	2.218025956883932679e+02	4.000000000000000000e+00
3.217760179850513964e+02	3.566346877451301367e+01	4.000000000000000000e+00
3.827195947524135704e+02	6.547311755092020746e+01	4.000000000000000000e+00
4.612568465820616552e+02	1.066854958225907382e+02	4.000000000000000000e+00
6.798454433976954761e+02	2.326127013255098461e+02	4.000000000000000000e+00
2.619105545390843872e+02	6.410473440280445523e+00	4.000000000000000000e+00
3.250082898629710257e+02	3.732077693892141923e+01	4.000000000000000000e+00
3.889646952532959858e+02	6.854207503494514242e+01	4.000000000000000000e+00
4.715437263183846994e+02	1.119093474817263285e+02	4.000000000000000000e+00
7.018512749143568499e+02	2.486362842538623283e+02	4.000000000000000000e+00
3.282869235310910199e+02	3.876378558750346315e+01	4.000000000000000000e+00
3.955264841560261857e+02	7.193021120756313280e+01	4.000000000000000000e+00
4.822418642297311067e+02	1.183841334679673594e+02	4.000000000000000000e+00
7.238785901977577169e+02	2.640926940650892334e+02	4.000000000000000000e+00
3.316467637288487253e+02	4.084976153423104250e+01	4.000000000000000000e+00
4.019242811169936545e+02	7.568568936434499506e+01	4.000000000000000000e+00
